class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Six,0.318232059,0.779077053,-5.85E-07,0.37857756,0.674263835,-0.028652061,0.41883111,0.529536068,-0.047281981,0.452109396,0.410134315,-0.067683414,0.48619616,0.333268881,-0.082899436,0.311724633,0.440071672,-0.026437467,0.310570061,0.342821598,-0.067255847,0.333226591,0.435797334,-0.090134948,0.350719541,0.52036947,-0.096152768,0.262039423,0.464068264,-0.028520532,0.258091629,0.381868333,-0.079143971,0.29945603,0.47434485,-0.098869398,0.329377562,0.551811993,-0.100480057,0.215230525,0.493262291,-0.036275994,0.198602676,0.409713417,-0.079640329,0.252482533,0.470796466,-0.089712955,0.294024885,0.533124387,-0.083778843,0.173497483,0.530126035,-0.046332341,0.111732289,0.420257866,-0.067775086,0.072144777,0.347793758,-0.077163808,0.036205113,0.275465608,-0.079827607
Six,0.321050674,0.800531626,-6.80E-07,0.38255477,0.69073391,-0.028857313,0.420210898,0.534782231,-0.046768405,0.453111708,0.409150422,-0.066471294,0.490724385,0.336325586,-0.081319049,0.312547743,0.442694217,-0.026688373,0.311212599,0.358048707,-0.065853067,0.333629012,0.456250072,-0.085759059,0.349497497,0.540182889,-0.089587875,0.261057943,0.466860592,-0.029061474,0.257676244,0.388572484,-0.08065924,0.299201012,0.489360988,-0.099696256,0.32782957,0.573593795,-0.099865071,0.213022947,0.498248696,-0.036816113,0.194137901,0.417267352,-0.082623452,0.250773072,0.480595678,-0.093464173,0.293520987,0.543357491,-0.086838238,0.169697523,0.540079713,-0.046554174,0.107002631,0.426824093,-0.067749605,0.0672144,0.351954728,-0.076490894,0.029379547,0.277030468,-0.078633174
Six,0.322076976,0.801032007,-6.51E-07,0.384744912,0.68749404,-0.032596525,0.426038861,0.535756588,-0.052948184,0.458473623,0.410485387,-0.074796461,0.49490124,0.334212154,-0.091215104,0.308101177,0.433855236,-0.028496806,0.308947802,0.355870277,-0.067506626,0.332861692,0.457436442,-0.086408772,0.349528521,0.541661084,-0.089390874,0.255811691,0.461341143,-0.029631853,0.254650772,0.391781747,-0.081304789,0.297304809,0.49285984,-0.099431492,0.326110661,0.572729766,-0.099185601,0.209111348,0.496280164,-0.036498029,0.191587687,0.418247819,-0.083907485,0.250912428,0.487011611,-0.093127519,0.294926763,0.552434146,-0.084989458,0.167785719,0.54158175,-0.045681346,0.105583847,0.428692371,-0.068615861,0.065079093,0.353674144,-0.077018686,0.026282758,0.277435005,-0.07821966
Six,0.320295513,0.807538509,-6.67E-07,0.382431448,0.693290591,-0.030146483,0.423136592,0.540394545,-0.050709751,0.46059674,0.415726662,-0.07384859,0.496793091,0.337704957,-0.091819197,0.308625102,0.440997362,-0.026583366,0.311169565,0.351461053,-0.067654155,0.335592687,0.451973349,-0.088633604,0.352505177,0.536081433,-0.092542849,0.256761461,0.468212843,-0.029260339,0.25772658,0.388765574,-0.082974374,0.30216223,0.49206233,-0.102029093,0.332489699,0.577078104,-0.101492852,0.208395138,0.501404941,-0.037679322,0.194841832,0.421190917,-0.085384212,0.253556252,0.495239139,-0.094163701,0.296239614,0.565972745,-0.084799044,0.165144935,0.54340446,-0.048328646,0.101173922,0.427923501,-0.06988474,0.061068013,0.351062447,-0.076945856,0.022868365,0.274972409,-0.07693731
Six,0.321212143,0.81788671,-6.87E-07,0.383289129,0.703912914,-0.031500384,0.425876409,0.547873259,-0.052517768,0.463240385,0.418160945,-0.075829506,0.49892056,0.336820573,-0.094152048,0.311298132,0.448414356,-0.028138973,0.312016785,0.360403717,-0.06992726,0.336435288,0.461617172,-0.091738187,0.352978438,0.548958361,-0.095819652,0.258444339,0.472664177,-0.030384069,0.257195801,0.394892812,-0.084269658,0.301268786,0.498607457,-0.104199499,0.3315503,0.587715626,-0.104183979,0.209499851,0.504198372,-0.038443334,0.192819357,0.424368769,-0.086013116,0.251344532,0.495275825,-0.095477842,0.294896692,0.564977348,-0.086633742,0.165067717,0.545956135,-0.048845004,0.101368323,0.42779237,-0.069691338,0.061460391,0.351245046,-0.076278262,0.023426533,0.276777476,-0.076050811
Six,0.324088335,0.819441497,-7.31E-07,0.385885596,0.698813379,-0.02919556,0.427716881,0.542414725,-0.04909518,0.46234265,0.415204525,-0.072218388,0.501058042,0.337916195,-0.091045469,0.311423451,0.439927816,-0.023510676,0.31679523,0.361459613,-0.063820474,0.340109915,0.46392417,-0.085094862,0.355200738,0.552732825,-0.088784829,0.259024531,0.4668504,-0.027265305,0.266172469,0.397191197,-0.081410125,0.308823526,0.505895972,-0.102747597,0.336450845,0.60119307,-0.103270434,0.21126239,0.500402927,-0.036649793,0.199011564,0.418639272,-0.085504323,0.25951311,0.48837018,-0.097518347,0.30471921,0.561068416,-0.089779958,0.166765526,0.544235528,-0.047918066,0.102828071,0.423929363,-0.069717988,0.061822504,0.347923338,-0.077336296,0.022501051,0.275209785,-0.077519208
Six,0.324218214,0.821718693,-7.29E-07,0.387097716,0.701560616,-0.028618921,0.429588944,0.545863271,-0.048621621,0.465225399,0.417419821,-0.071695194,0.501010418,0.338053942,-0.090608872,0.314874113,0.447072089,-0.025284516,0.315863013,0.362825692,-0.066381179,0.338225275,0.463600636,-0.088406883,0.353937954,0.555305421,-0.092470556,0.262173146,0.473881841,-0.02888673,0.263271511,0.40348348,-0.081472807,0.306438565,0.509525478,-0.101476848,0.335140675,0.600703478,-0.101664223,0.214371473,0.507015765,-0.038190261,0.199005336,0.425553441,-0.084702238,0.260451347,0.490249515,-0.095255919,0.307109296,0.558544695,-0.087460622,0.170087621,0.549641073,-0.049493149,0.105922878,0.42685923,-0.070312351,0.065407827,0.350047827,-0.077528104,0.026962221,0.276983142,-0.077858537
Six,0.32447046,0.814648271,-7.14E-07,0.38864845,0.696575522,-0.029916672,0.433555782,0.546192884,-0.049493805,0.466259539,0.420726776,-0.071649864,0.502952456,0.339752316,-0.089156628,0.315512985,0.443340272,-0.023712307,0.320957005,0.369333595,-0.063648157,0.344677657,0.468213409,-0.084859274,0.359777868,0.555182636,-0.088514827,0.262088776,0.468474507,-0.026522528,0.269121468,0.407239646,-0.077195652,0.312234521,0.507813454,-0.096749254,0.339573503,0.592835903,-0.097539976,0.215450764,0.502148449,-0.035178352,0.205679819,0.430996716,-0.082666278,0.26526469,0.497034669,-0.093521528,0.308402926,0.563163161,-0.085934833,0.172470763,0.545414269,-0.045795452,0.110411212,0.425884753,-0.067979753,0.071430936,0.34922418,-0.074903719,0.034005016,0.275623381,-0.074667521
Six,0.329788238,0.813840568,-7.06E-07,0.390868545,0.697886944,-0.027479442,0.433339894,0.546001911,-0.045813184,0.468076646,0.422353655,-0.067628831,0.506553054,0.345820129,-0.084858492,0.315843642,0.447783172,-0.020297272,0.322269112,0.370991349,-0.058459938,0.34631902,0.469897389,-0.077790134,0.360229343,0.552439332,-0.080916673,0.265761465,0.47438395,-0.024708278,0.273250848,0.405381709,-0.076961473,0.316168129,0.510740459,-0.096586265,0.341780186,0.601006866,-0.096691288,0.220023125,0.507903516,-0.034769867,0.210781232,0.43192333,-0.082846597,0.270691007,0.503152072,-0.093052804,0.312595218,0.573629975,-0.084640525,0.17697832,0.549696982,-0.046746161,0.119323209,0.432677954,-0.068578042,0.082614899,0.356265008,-0.07558731,0.046464652,0.282090247,-0.075611711
Six,0.33629179,0.822715342,-7.74E-07,0.395241857,0.704256594,-0.02507239,0.435347021,0.550765336,-0.041379325,0.469512135,0.43196556,-0.061385784,0.506653428,0.357786387,-0.077679098,0.320005536,0.441963971,-0.018341616,0.330028772,0.38322407,-0.052503593,0.35183996,0.48415339,-0.069724046,0.364485085,0.560804904,-0.07210391,0.269198328,0.468687207,-0.022688735,0.288431525,0.420066088,-0.069321416,0.323734581,0.534173906,-0.087435938,0.341955245,0.624896467,-0.087654933,0.225563511,0.507342279,-0.031782344,0.227562577,0.443216234,-0.076916941,0.282364964,0.52198714,-0.086119764,0.319351554,0.593103349,-0.07746011,0.185444444,0.556929708,-0.042278253,0.130436018,0.441207588,-0.062515087,0.096150473,0.368409812,-0.066599824,0.064288393,0.298305869,-0.064007849
Six,0.340796113,0.847226977,-8.09E-07,0.401016057,0.721530318,-0.022178987,0.441888005,0.572138608,-0.037330013,0.473601073,0.45324707,-0.056416012,0.50044632,0.378558636,-0.072197869,0.325940907,0.4694978,-0.017525386,0.335486352,0.409702003,-0.052257922,0.358017713,0.505565822,-0.071687825,0.368728071,0.584213972,-0.075994216,0.278302431,0.498086572,-0.02245656,0.29711324,0.449767858,-0.065491937,0.332128465,0.55714637,-0.083574176,0.345836818,0.641504705,-0.086125061,0.238982409,0.536508024,-0.031883117,0.240590513,0.468955785,-0.074492268,0.289384931,0.551110268,-0.082153499,0.317755789,0.624438226,-0.074353747,0.203984469,0.582879961,-0.042630315,0.148737535,0.468002707,-0.064360149,0.115979716,0.396648049,-0.069357142,0.084465653,0.328071177,-0.067793645
Six,0.343944848,0.867967963,-7.68E-07,0.401111007,0.745880961,-0.018980497,0.444128484,0.605304778,-0.03084298,0.475146264,0.499570459,-0.047786042,0.499379039,0.428051621,-0.06150905,0.33307004,0.49529928,-0.005434504,0.340774715,0.453889728,-0.032983791,0.360239476,0.544165194,-0.04833252,0.369627804,0.612170994,-0.051017307,0.288723946,0.523284495,-0.01200056,0.300862134,0.496986836,-0.049291883,0.332070082,0.595450938,-0.067452773,0.344392985,0.668608308,-0.070464261,0.252461076,0.565015972,-0.022852248,0.256761581,0.526916981,-0.062410381,0.298697263,0.610065103,-0.071014367,0.32064569,0.675698996,-0.06388624,0.219534576,0.613551855,-0.034794088,0.171925217,0.515388608,-0.053048454,0.144296274,0.453905344,-0.054778084,0.116421923,0.394295037,-0.050597839
Six,0.34557119,0.854964375,-6.26E-07,0.396071047,0.759732366,-0.016964141,0.433029443,0.644746184,-0.026925782,0.46223706,0.556948543,-0.041492563,0.48789531,0.495295465,-0.053303134,0.341242462,0.570835292,-0.005738263,0.342692286,0.530136287,-0.031643048,0.358766168,0.604869545,-0.045860175,0.369487107,0.659702361,-0.048461471,0.300583124,0.593254209,-0.011181125,0.304794192,0.559907138,-0.046868369,0.33382839,0.64097327,-0.062354743,0.350797951,0.705208242,-0.064030759,0.264006138,0.621800959,-0.020503566,0.257254988,0.581365883,-0.055111434,0.296130508,0.64754039,-0.062223945,0.321599871,0.702116132,-0.055850085,0.231107265,0.655768037,-0.031108676,0.189364374,0.572257817,-0.045338895,0.167351246,0.518378615,-0.046642009,0.146481231,0.465969652,-0.043608334
Six,0.340295553,0.850166202,-5.44E-07,0.388540626,0.761811018,-0.019996723,0.424120486,0.649604678,-0.031806856,0.45395726,0.563557863,-0.04677403,0.476466328,0.503569245,-0.058119658,0.337084889,0.585415781,-0.012363261,0.335213631,0.533742964,-0.039935794,0.352033794,0.610586286,-0.053200442,0.362943828,0.668558538,-0.054523505,0.298209816,0.606360435,-0.015323063,0.300516963,0.558493316,-0.052420784,0.32964009,0.643968999,-0.065567404,0.346327007,0.711923838,-0.065110691,0.263492018,0.631719649,-0.022482373,0.255154431,0.577231109,-0.057130523,0.294163913,0.639425099,-0.062420949,0.320414305,0.693858922,-0.054775797,0.23179844,0.660362303,-0.031176876,0.189982995,0.572236359,-0.046244334,0.164798245,0.51692754,-0.049087133,0.140271917,0.464250684,-0.04732943
Six,0.337298363,0.845561683,-5.45E-07,0.385127693,0.75915432,-0.020299928,0.422119588,0.648530722,-0.032885872,0.450889409,0.559699953,-0.04859487,0.474765778,0.500567496,-0.060748819,0.338177979,0.587205052,-0.013060921,0.33318153,0.524735391,-0.041885249,0.346745014,0.602781296,-0.055346511,0.358124048,0.663243234,-0.056457646,0.298896849,0.607137859,-0.016115896,0.295523018,0.554347396,-0.056115754,0.322679818,0.640160441,-0.069782488,0.341877371,0.708892286,-0.068382002,0.26416862,0.630040407,-0.023531418,0.252306283,0.571826994,-0.059106581,0.290871561,0.634772301,-0.064029634,0.319773853,0.690359294,-0.055464346,0.232955337,0.656497896,-0.032614972,0.193091437,0.568976879,-0.047161069,0.167885944,0.512015998,-0.050021004,0.14369756,0.45713374,-0.048125084
Six,0.339333564,0.824456453,-5.00E-07,0.387944609,0.745662808,-0.023815343,0.425028801,0.6430493,-0.036967967,0.450191766,0.553774238,-0.051739231,0.474369824,0.494127631,-0.062327202,0.34132427,0.570272088,-0.017383019,0.340221047,0.51734376,-0.046755034,0.35487029,0.594147265,-0.059663616,0.366188347,0.653711796,-0.060048405,0.302545905,0.58783251,-0.018063009,0.301743627,0.544585586,-0.057675127,0.329030931,0.627939522,-0.069738708,0.348259509,0.6880548,-0.067345418,0.267905414,0.611090362,-0.023345271,0.257951081,0.567795753,-0.060399659,0.29438746,0.628071427,-0.065140001,0.321873218,0.676108241,-0.056101128,0.235451624,0.63986212,-0.030354924,0.197301567,0.55535841,-0.046856273,0.173125386,0.500650823,-0.049818855,0.150561303,0.446735948,-0.047242682
Six,0.340944558,0.825583875,-5.23E-07,0.388934165,0.745520115,-0.020692524,0.424412161,0.637542784,-0.032682676,0.450098962,0.549917102,-0.046801072,0.47398755,0.493697822,-0.057258751,0.340696841,0.568162382,-0.015261947,0.341302544,0.514124155,-0.042620089,0.355554581,0.590080082,-0.055108652,0.365991443,0.648499072,-0.056049947,0.302083373,0.585798979,-0.017599862,0.302283943,0.538100064,-0.056541137,0.329662263,0.621526837,-0.069549561,0.348252922,0.689192593,-0.067968428,0.267846853,0.60794723,-0.024055116,0.259437501,0.556473374,-0.059408646,0.298384756,0.618589342,-0.065014668,0.326433003,0.67310375,-0.057216834,0.237127215,0.635323763,-0.032018077,0.197795406,0.551355362,-0.047405936,0.174421623,0.496049166,-0.051218111,0.152128264,0.441655129,-0.050024409
Six,0.340856999,0.825696647,-5.23E-07,0.389045417,0.745027184,-0.020650914,0.424905717,0.636248469,-0.032841392,0.45006308,0.548346162,-0.047005083,0.475517154,0.494484246,-0.057571728,0.341868132,0.567665517,-0.016689444,0.34254998,0.512774169,-0.043708596,0.356382042,0.587990344,-0.055400331,0.367021918,0.645996213,-0.055890433,0.303640276,0.585174084,-0.019037215,0.30458647,0.537607014,-0.057604384,0.331190974,0.619465292,-0.070082411,0.349743366,0.68485868,-0.068290986,0.269398361,0.607192636,-0.02536073,0.261223048,0.555931568,-0.060494553,0.299600869,0.614218891,-0.066325113,0.327744544,0.6660254,-0.058816958,0.238197863,0.634712875,-0.033119977,0.198511973,0.55004704,-0.048407525,0.174746141,0.494483858,-0.052232441,0.152584776,0.439908355,-0.051077623
Six,0.342816621,0.819602311,-5.16E-07,0.390491843,0.740296721,-0.019805739,0.424369454,0.633742154,-0.031162471,0.449333042,0.547164977,-0.044606816,0.474286318,0.492152512,-0.054465167,0.339345217,0.56638813,-0.015408884,0.344473034,0.511512816,-0.041346423,0.359008789,0.585339844,-0.052531295,0.368479609,0.641622305,-0.052921087,0.302183956,0.583422363,-0.017710136,0.307894588,0.535227597,-0.054479335,0.334754467,0.616260707,-0.06636247,0.351618528,0.680281758,-0.06489566,0.269130886,0.605471849,-0.023909349,0.2651425,0.554699302,-0.058714837,0.304008603,0.616017878,-0.064558506,0.330576837,0.669511974,-0.057407375,0.238975003,0.632755756,-0.031407643,0.199785784,0.549617171,-0.047092505,0.176535726,0.494160652,-0.0513249,0.154184595,0.439516306,-0.050663125
Six,0.339051425,0.82490921,-5.12E-07,0.389241457,0.747885227,-0.01884702,0.425958633,0.63715595,-0.029343193,0.449964464,0.547401309,-0.042089727,0.474419475,0.493599981,-0.051505618,0.343032748,0.572257817,-0.013581074,0.341500908,0.514010787,-0.039172329,0.35640347,0.585718632,-0.049935926,0.367231756,0.643571436,-0.049793623,0.305293679,0.589818835,-0.016522488,0.303564906,0.534295082,-0.054440513,0.331513613,0.613407791,-0.06742505,0.349921137,0.679150581,-0.065710023,0.270979404,0.610470295,-0.02324762,0.260480255,0.556083977,-0.058331802,0.299649954,0.612493515,-0.065081678,0.326929808,0.663381815,-0.057930544,0.239142939,0.635583162,-0.031101944,0.199221954,0.549749017,-0.04641109,0.175962284,0.493865252,-0.050504535,0.153397292,0.43851763,-0.049524024
Six,0.342578083,0.820113182,-5.09E-07,0.3901577,0.742747784,-0.021678815,0.424730539,0.637568653,-0.034445614,0.449060202,0.548237205,-0.049061365,0.473168939,0.4868882,-0.059955467,0.342282772,0.564301789,-0.01670574,0.341435015,0.511258483,-0.043789621,0.355239272,0.58631295,-0.056048281,0.365582794,0.646203578,-0.056811571,0.303996235,0.582323194,-0.018597452,0.304377139,0.538388491,-0.056994442,0.331814885,0.620395005,-0.070178784,0.34972927,0.686369538,-0.06917312,0.269408315,0.604714811,-0.024597468,0.260799646,0.554125905,-0.059846509,0.300077945,0.61556077,-0.065620989,0.328365892,0.670590401,-0.058296829,0.237578839,0.632126212,-0.032129701,0.197720185,0.548217118,-0.047933642,0.173659965,0.492130399,-0.051999722,0.150935367,0.437279701,-0.051034864
Six,0.343340516,0.822901249,-5.28E-07,0.392538369,0.742535532,-0.019267954,0.427398413,0.630661726,-0.029766157,0.450962663,0.541785896,-0.042337731,0.475950181,0.48576805,-0.051590808,0.340111911,0.563987494,-0.014280479,0.347490102,0.511003733,-0.040073015,0.362740457,0.58421278,-0.051348198,0.371502608,0.642513931,-0.0513331,0.30385986,0.582638144,-0.016649112,0.312215894,0.531665802,-0.05401307,0.339654773,0.612664044,-0.066788897,0.35634923,0.680552959,-0.065093793,0.271185935,0.604021013,-0.022821933,0.268009663,0.553520679,-0.057777938,0.307900459,0.609883487,-0.065015636,0.335040897,0.661863565,-0.058146119,0.240095854,0.630637825,-0.030056011,0.200150371,0.544242918,-0.045085974,0.17690739,0.488394797,-0.048951469,0.154786795,0.434453368,-0.047731254
Seven,0.310566336,0.824009776,5.95E-07,0.348954231,0.723253012,-0.01514636,0.361033738,0.594982564,-0.020582795,0.358631313,0.499036819,-0.030197956,0.354054779,0.415991247,-0.038675025,0.311427653,0.509930491,0.006257472,0.326747447,0.424194038,-0.02177964,0.343099743,0.367531955,-0.042102501,0.359371781,0.311688632,-0.052947044,0.280221432,0.515480638,-0.00064729,0.302162588,0.430705726,-0.033095215,0.328301847,0.366738915,-0.050193645,0.352611214,0.307965219,-0.056295734,0.24719879,0.542180359,-0.012932515,0.287239313,0.495429873,-0.057583984,0.308706284,0.576042712,-0.060302287,0.319694877,0.639178693,-0.048566226,0.217864558,0.585595846,-0.026510039,0.262259811,0.545665085,-0.059011534,0.28553617,0.604337037,-0.056502722,0.295285881,0.653996348,-0.045412853
Seven,0.317854315,0.768897474,6.71E-07,0.358975917,0.678649306,-0.013595698,0.371178806,0.549358964,-0.014854739,0.367675483,0.446436316,-0.02002549,0.367661893,0.361668557,-0.024473809,0.333555341,0.485495508,0.017063882,0.344011486,0.400936097,-0.002696535,0.358169168,0.344091773,-0.01709697,0.372948796,0.288612157,-0.023965813,0.30284673,0.487440854,0.013161777,0.318601012,0.394231141,-0.012068406,0.341263652,0.330606163,-0.025616227,0.363322437,0.271701306,-0.028950267,0.268101245,0.508592248,0.004045451,0.293325752,0.445285499,-0.037258886,0.312200576,0.529637516,-0.039123513,0.324038059,0.596545398,-0.025588792,0.232814327,0.542750537,-0.005608647,0.264510542,0.488767833,-0.03605178,0.287044019,0.553919196,-0.031737272,0.297767013,0.611363649,-0.01862113
Seven,0.322185457,0.741118431,6.47E-07,0.366057515,0.647343814,-0.01172594,0.382023305,0.529448867,-0.010965928,0.3627446,0.453139931,-0.014529248,0.348024249,0.40089339,-0.017797129,0.343097776,0.467951477,0.017654045,0.356685519,0.390171826,-0.001017026,0.370479614,0.338161349,-0.014941719,0.385492355,0.285610288,-0.0217085,0.310296208,0.470009774,0.012296593,0.329107106,0.382518113,-0.012444623,0.35009256,0.31791234,-0.026564257,0.371068358,0.257864863,-0.030598732,0.274905026,0.489336133,0.001879966,0.300039679,0.429890275,-0.041610029,0.320690006,0.513495088,-0.047496069,0.33499819,0.584275544,-0.035798188,0.238524795,0.523167908,-0.008670785,0.270268559,0.470085204,-0.042280193,0.295524776,0.532697916,-0.041290116,0.309326112,0.593376815,-0.030049196
Seven,0.325567782,0.71675688,6.40E-07,0.369798481,0.635483205,-0.015757086,0.387683481,0.518034041,-0.016133847,0.364758968,0.438780516,-0.019651683,0.348831534,0.377435148,-0.022651125,0.350193143,0.467370927,0.0115438,0.362080961,0.388667434,-0.007533384,0.374160469,0.336780727,-0.019988196,0.387608051,0.284570873,-0.025539864,0.317758799,0.466561496,0.008120778,0.336324096,0.372073829,-0.017683629,0.355828494,0.306590736,-0.030981578,0.375201672,0.245367914,-0.034212548,0.282129198,0.480317354,-0.000403326,0.30536887,0.41135627,-0.046197914,0.323875219,0.500062644,-0.051841501,0.336625755,0.573816121,-0.039326314,0.245042562,0.507218719,-0.009116095,0.27610293,0.45192951,-0.04478487,0.30001539,0.515326619,-0.044727255,0.312682927,0.575468481,-0.033957668
Seven,0.324745029,0.702264071,6.09E-07,0.370622098,0.632752895,-0.01867223,0.386547983,0.524189234,-0.020092862,0.365965575,0.443623692,-0.023947475,0.35229978,0.376770377,-0.026944388,0.35370928,0.467796415,0.007845353,0.364318699,0.388044566,-0.011343403,0.374912918,0.334132552,-0.023482572,0.3861233,0.282336801,-0.028998729,0.32278052,0.465285122,0.005523698,0.336823732,0.370026708,-0.020848215,0.355878085,0.306588501,-0.033825539,0.373971552,0.248181671,-0.03708674,0.287974417,0.47737512,-0.002100747,0.307679713,0.411921084,-0.048046585,0.323808521,0.499584675,-0.053439766,0.333284169,0.572047353,-0.041363277,0.250800759,0.500571668,-0.010303772,0.277702302,0.44801122,-0.046188105,0.298293561,0.508782268,-0.046630558,0.306677043,0.566549242,-0.036914423
Seven,0.323097378,0.708658934,6.19E-07,0.367312372,0.653524458,-0.021452844,0.386875093,0.563966691,-0.027348509,0.363334239,0.498847663,-0.034423444,0.331353754,0.456561238,-0.040875074,0.359887838,0.47267276,-0.002280549,0.366486967,0.39560163,-0.021197893,0.372313261,0.339751035,-0.033766259,0.381053656,0.287539214,-0.040321246,0.325480103,0.465978533,-0.004318632,0.337803483,0.372594059,-0.028939396,0.355861247,0.308942854,-0.041369077,0.374696195,0.252877146,-0.045027547,0.287904531,0.480132192,-0.010861854,0.30726698,0.417802662,-0.053509947,0.323588997,0.504834712,-0.057970501,0.332767755,0.573860228,-0.046796568,0.249451637,0.510718584,-0.018195976,0.276173979,0.459255785,-0.052586913,0.297398388,0.522231758,-0.052123621,0.306772649,0.578509212,-0.042394854
Seven,0.324002385,0.720591187,5.83E-07,0.364670604,0.663601041,-0.02343943,0.386574447,0.546439409,-0.026586404,0.374712914,0.45382148,-0.030070491,0.367948711,0.374928892,-0.03231512,0.349288642,0.476380765,-0.001694151,0.358869225,0.400575846,-0.021815017,0.370067269,0.346846342,-0.033946633,0.38335228,0.298423111,-0.039289221,0.317853719,0.475860864,-0.001581728,0.331354707,0.383035362,-0.026979757,0.35232991,0.323708236,-0.038019646,0.373610884,0.271139771,-0.040046848,0.283180207,0.49255392,-0.006665734,0.304757148,0.430346698,-0.051445074,0.321358263,0.515410483,-0.054907419,0.331029564,0.58333379,-0.042164963,0.246812165,0.522995055,-0.012643864,0.275497884,0.471394956,-0.049463153,0.296490729,0.53550756,-0.049666762,0.305649608,0.592660427,-0.039469071
Seven,0.315908015,0.734512031,5.76E-07,0.358589053,0.667583764,-0.021344032,0.379585534,0.549750566,-0.023231724,0.367095262,0.462289095,-0.025636839,0.359305561,0.387534618,-0.027036898,0.341888428,0.483875036,0.000712406,0.350375354,0.409747899,-0.017549984,0.360259295,0.358566523,-0.028966652,0.372049302,0.311088085,-0.034067471,0.309299976,0.485118985,0.000739818,0.323918641,0.395955861,-0.022384135,0.343292534,0.338962674,-0.033061124,0.363082796,0.288270295,-0.035114206,0.274026215,0.504321992,-0.004171163,0.291650772,0.447361559,-0.046359815,0.311019391,0.53073585,-0.05018362,0.324456513,0.597182035,-0.038392492,0.237982213,0.537923455,-0.00986457,0.261027694,0.492211759,-0.044832617,0.284115821,0.553076565,-0.045210265,0.296884239,0.606776774,-0.035527986
Seven,0.304933965,0.740215838,5.53E-07,0.348814517,0.670080483,-0.022256032,0.36456871,0.551840425,-0.023944976,0.34946388,0.459975362,-0.02644127,0.344016939,0.382734656,-0.028109213,0.332582951,0.495770425,0.003271159,0.336502105,0.418761164,-0.013235363,0.342485875,0.365927368,-0.024071865,0.350855261,0.314726442,-0.029677162,0.300760955,0.499452263,0.00394584,0.311923593,0.411373556,-0.01772549,0.328993082,0.355680734,-0.028448371,0.347334176,0.306340396,-0.03180534,0.265928596,0.520021796,-0.000645105,0.282280207,0.454214573,-0.042023938,0.298959196,0.537281275,-0.045678522,0.31091848,0.607119918,-0.034730799,0.22993733,0.551374733,-0.006217935,0.251898289,0.500933528,-0.04079511,0.272530347,0.559636712,-0.041799683,0.283805102,0.614390314,-0.033459362
Seven,0.295989454,0.738481939,5.28E-07,0.336842656,0.669181406,-0.020592175,0.353176773,0.549227834,-0.022222763,0.336483538,0.457350671,-0.024247471,0.327076972,0.380090326,-0.025286712,0.323843062,0.504039705,0.000467843,0.327076077,0.423541784,-0.015078107,0.330534607,0.371131301,-0.024365297,0.334531754,0.318579853,-0.029376399,0.29347083,0.505567789,0.00076554,0.303789318,0.415144712,-0.020322016,0.318552703,0.360231906,-0.030332543,0.333139539,0.307607144,-0.033473942,0.259726644,0.52216053,-0.00343272,0.274008483,0.451676935,-0.04342198,0.289844751,0.533813834,-0.046105485,0.29987973,0.600867033,-0.035099141,0.224777788,0.549804866,-0.008375225,0.245170966,0.501811385,-0.042480689,0.265642375,0.56104815,-0.043259062,0.275674433,0.613601148,-0.034904081
Seven,0.294210613,0.71463275,5.59E-07,0.334442645,0.636908054,-0.019058097,0.344045311,0.520829976,-0.017572431,0.329153568,0.430374622,-0.0175597,0.320641011,0.352646708,-0.016513254,0.318315774,0.490530491,0.014200327,0.321459323,0.41426909,0.001412901,0.323962837,0.365120173,-0.007473344,0.326628894,0.313836336,-0.012153968,0.287882507,0.489201695,0.014807099,0.295478135,0.400186002,-0.004729764,0.305320621,0.341351986,-0.015420103,0.315023243,0.285755724,-0.018515825,0.254116565,0.504446149,0.00995068,0.266136408,0.43338722,-0.029047037,0.280851573,0.5156672,-0.0330653,0.290696174,0.58199513,-0.022028711,0.220113501,0.528656185,0.004272129,0.240309179,0.476940542,-0.027287837,0.25674969,0.535217881,-0.028063076,0.264634311,0.586586654,-0.019753007
Seven,0.292497993,0.70206964,5.41E-07,0.332695395,0.632531464,-0.020420512,0.343366355,0.518561363,-0.021447206,0.326954424,0.428022712,-0.023235971,0.317348301,0.351158619,-0.024018519,0.312928468,0.488858879,0.006011554,0.319645792,0.410057843,-0.008024499,0.324074686,0.361107409,-0.016169081,0.327494234,0.311473608,-0.020163894,0.284524798,0.48819539,0.006924534,0.292728603,0.394548625,-0.014570286,0.303393066,0.334998071,-0.025032245,0.311554432,0.278683037,-0.027679354,0.253252625,0.503536463,0.002991446,0.264933795,0.433970124,-0.037740279,0.282486647,0.514217138,-0.041964617,0.292285234,0.577477872,-0.030847386,0.221861929,0.528077185,-0.001526916,0.242316961,0.476001561,-0.034746289,0.261623502,0.532812655,-0.035979059,0.269491792,0.583250046,-0.027812826
